3,0,413699390,5,0,0.0,118.241,24.4423,259.90000000000003,314,39,0,1,0,3,18,3
1,0,413096360,0,-128,0.0,118.654,24.4669,240.10000000000002,511,37,0,1,0,3,18,3
3,0,412703830,0,0,2.6,117.9801,24.4494,20.1,288,39,0,0,0,3,18,3
1,0,413698470,8,-128,0.0,118.386,24.4696,260.90000000000003,511,37,0,1,0,3,18,3
3,0,413691930,0,-127,0.30000000000000004,118.660,24.4602,54.1,343,39,0,0,0,3,18,3
1,0,412458250,0,0,8.8,118.624,24.4831,24.900000000000002,23,39,0,1,0,3,18,3
1,0,412008090,0,-128,8.9,118.504,24.4327,186.3,511,39,0,1,0,3,18,3
1,0,412703820,0,127,3.3000000000000003,117.9797,24.4487,346.0,19,43,0,0,0,3,18,3
3,0,412703820,0,127,3.3000000000000003,117.9797,24.4487,344.40000000000003,18,40,0,0,0,3,18,3
1,0,413405390,0,-128,0.0,118.335,24.4305,242.20000000000002,135,42,0,0,0,3,18,3
1,0,413557490,0,0,0.0,118.570,24.4114,360.0,98,43,0,1,0,3,18,3
1,0,413694190,0,-128,0.0,118.693,24.4835,0.0,174,40,0,0,0,3,18,3
1,0,210268000,0,0,12.3,118.1427,24.3596,146.9,132,60,0,0,0,3,18,3
1,0,371617000,0,126,3.1,117.9797,24.4489,349.0,20,60,0,0,0,3,18,3
1,0,412008090,0,0,8.9,118.504,24.4327,186.3,511,60,0,0,0,3,18,3
1,0,412703970,0,0,0.0,118.1880,24.5348,288.0,126,41,0,1,0,3,18,3
1,0,413695620,0,0,0.0,118.1883,24.5346,220.0,303,40,0,0,0,3,18,3
1,0,413693740,0,-128,0.0,118.741,24.5008,360.0,511,40,0,1,0,3,18,3
1,0,412458250,0,0,8.700000000000001,118.624,24.4831,24.900000000000002,23,60,0,0,0,3,18,3
3,0,371617000,0,127,3.2,117.9797,24.4489,352.6,23,44,0,1,0,3,18,3
1,0,412700047,0,0,0.2,118.667,24.5694,40.400000000000006,511,60,0,0,0,3,18,3
1,0,412702620,0,0,0.9,118.838,24.5327,28.3,36,60,0,0,0,3,18,3
1,0,412703820,0,126,3.3000000000000003,117.9797,24.4487,346.0,19,60,0,0,0,3,18,3
1,0,412703830,0,0,2.6,117.9801,24.4494,19.5,288,60,0,0,0,3,18,3
1,0,413484720,15,-128,10.600000000000001,118.674,24.4562,315.20000000000005,511,39,0,0,0,3,18,3
1,0,413480070,0,0,0.0,117.9631,24.4561,25.1,104,46,0,0,0,3,18,3
1,0,413691170,0,-128,9.0,118.525,24.4553,25.900000000000002,511,44,0,0,0,3,18,3
1,0,412445640,0,-128,0.0,118.532,24.4120,0.0,511,44,0,1,0,3,18,3
1,0,413350630,0,0,4.0,117.9636,24.4538,106.2,511,60,0,0,0,3,18,3
1,0,413360410,0,0,0.0,118.1029,24.3844,239.10000000000002,511,60,0,0,0,3,18,3
1,0,413361210,0,0,0.0,118.3707,24.5264,111.9,511,60,0,0,0,3,18,3
1,0,412703830,0,0,2.6,117.9801,24.4494,19.5,288,42,0,0,0,3,18,3
1,0,413484720,15,0,10.700000000000001,118.674,24.4562,315.5,511,60,0,0,0,3,18,3
1,0,413510690,0,0,3.8000000000000003,118.592,24.4264,301.1,511,60,0,0,0,3,18,3
1,0,413691170,0,0,9.0,118.523,24.4550,26.5,511,60,0,0,0,3,18,3
1,0,413691930,0,0,0.2,118.660,24.4602,54.1,343,60,0,0,0,3,18,3
1,0,413696790,0,0,0.0,118.399,24.4665,141.4,50,60,0,0,0,3,18,3
1,0,413698780,5,0,2.9000000000000004,118.646,24.4842,354.8,511,60,0,0,0,3,18,3
1,0,413699390,5,0,0.0,118.241,24.4423,259.90000000000003,314,60,0,0,0,3,18,3
1,0,412703880,0,0,4.9,118.2073,24.3616,284.5,275,44,0,1,0,3,18,3
3,0,210268000,0,-21,12.4,118.1427,24.3596,146.9,132,42,0,0,0,3,18,3
1,0,413699990,0,-128,0.1,118.677,24.4572,94.30000000000001,152,40,0,1,0,3,18,3
1,0,413695420,10,-128,0.0,118.485,24.4112,0.0,511,45,0,1,0,3,18,3
1,0,413374660,0,0,4.4,118.4781,24.5126,283.6,272,44,0,0,0,3,18,3
3,0,412703820,0,127,3.3000000000000003,117.9797,24.4487,345.90000000000003,20,46,0,0,0,3,18,3
1,0,412703820,0,127,3.3000000000000003,117.9797,24.4487,346.0,19,43,0,0,0,3,18,3
3,0,413360360,5,-128,0.0,118.414,24.4443,95.10000000000001,511,46,0,0,0,3,18,3
1,0,413557490,0,0,0.0,118.570,24.4114,360.0,98,43,0,1,0,3,18,3
1,0,413480070,0,0,0.0,117.9631,24.4561,25.1,104,46,0,0,0,3,18,3
3,0,371617000,0,127,3.2,117.9797,24.4489,352.6,23,44,0,1,0,3,18,3
1,0,412702620,0,0,0.9,118.838,24.5327,28.3,36,44,0,0,0,3,18,3
3,0,412704190,0,0,0.1,118.2012,24.3546,229.60000000000002,511,44,0,1,2,3,18,3
3,0,413700470,5,-128,0.1,118.656,24.4611,139.8,164,44,0,1,0,3,18,3
1,0,566651000,0,0,16.2,118.3870,24.1873,264.0,263,42,0,0,0,3,18,3
1,0,413698460,15,-128,0.0,118.995,24.5462,0.0,511,44,0,0,0,3,18,3
1,0,413204590,0,127,1.1,118.2539,24.2893,272.3,281,29,0,0,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4490,355.6,26,48,0,1,0,3,18,3
1,0,413374660,0,0,4.4,118.4781,24.5126,283.6,272,44,0,0,0,3,18,3
3,0,210268000,0,-14,12.200000000000001,118.1430,24.3593,143.20000000000002,130,60,0,0,0,3,18,3
1,0,413510690,0,-128,3.9000000000000004,118.590,24.4265,300.2,511,48,0,1,0,3,18,3
1,0,412445640,0,-128,0.0,118.532,24.4120,0.0,511,44,0,1,0,3,18,3
3,0,412703820,0,127,3.3000000000000003,117.9797,24.4487,345.90000000000003,20,46,0,0,0,3,18,3
3,0,413461130,0,-128,0.0,118.3771,24.5275,360.0,511,45,0,1,0,3,18,3
3,0,413484720,15,-128,11.100000000000001,118.672,24.4563,316.3,511,44,0,0,0,3,18,3
1,0,412704180,0,0,0.1,118.473,24.4118,344.3,165,49,0,0,0,3,18,3
1,0,412704090,0,-128,0.0,118.994,24.5462,0.0,511,46,0,1,0,3,18,3
1,0,412458250,0,0,8.8,118.625,24.4834,26.3,24,49,0,1,0,3,18,3
1,0,412477520,0,-128,0.0,118.3707,24.5266,360.0,511,51,0,1,0,3,18,3
1,0,412008090,0,-128,8.9,118.504,24.4323,190.10000000000002,511,50,0,1,0,3,18,3
1,0,413501030,0,0,0.2,118.2112,24.3350,162.10000000000002,161,47,0,1,0,3,18,3
1,0,413484720,15,-128,11.100000000000001,118.672,24.4564,316.5,511,45,0,0,0,3,18,3
3,0,413350630,0,-128,4.0,117.9638,24.4538,108.80000000000001,511,49,0,0,0,3,18,3
3,0,413691930,0,-127,0.4,118.660,24.4602,307.0,339,49,0,0,0,3,18,3
3,0,412703820,0,127,3.3000000000000003,117.9797,24.4488,347.20000000000005,26,50,0,0,0,3,18,3
3,0,413697170,5,-128,0.0,118.240,24.4422,281.1,511,51,0,0,0,3,18,3
3,0,412703830,0,-127,2.6,117.9801,24.4495,26.8,282,48,0,0,0,3,18,3
1,0,413204590,0,127,1.1,118.2539,24.2893,272.3,281,29,0,0,0,3,18,3
3,0,210268000,0,-14,12.100000000000001,118.1431,24.3592,142.1,130,60,0,0,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4490,357.1,27,52,0,1,0,3,18,3
1,0,412070650,0,-128,0.0,118.3843,24.5416,301.6,511,47,0,1,0,3,18,3
3,0,210268000,0,-14,12.200000000000001,118.1430,24.3593,143.20000000000002,130,60,0,0,0,3,18,3
1,0,412703820,0,127,3.3000000000000003,117.9797,24.4488,348.5,28,52,0,0,0,3,18,3
1,0,413694190,0,-128,0.0,118.693,24.4835,0.0,174,51,0,0,0,3,18,3
3,0,538005897,5,0,0.0,118.750,24.5051,224.4,207,52,0,0,0,3,18,3
1,0,412703970,0,0,0.0,118.1880,24.5348,288.0,126,52,0,1,0,3,18,3
1,0,412477520,0,-128,0.0,118.3707,24.5266,360.0,511,51,0,1,0,3,18,3
1,0,413510690,0,-128,3.9000000000000004,118.590,24.4265,300.2,511,48,0,1,0,3,18,3
1,0,412458250,0,0,8.8,118.625,24.4834,26.3,24,49,0,1,0,3,18,3
1,0,413480070,0,0,0.0,117.9631,24.4562,95.4,104,55,0,0,0,3,18,3
1,0,412705850,0,-128,0.0,118.259,24.4418,360.0,96,55,0,1,0,3,18,3
1,0,413703040,0,-128,10.600000000000001,118.1875,24.2970,7.2,4,42,0,0,0,3,18,3
3,0,413350630,0,-128,4.0,117.9638,24.4538,108.80000000000001,511,49,0,0,0,3,18,3
1,0,412704180,0,0,0.1,118.473,24.4118,344.3,165,49,0,0,0,3,18,3
1,0,413701190,0,-128,0.0,118.703,24.4539,265.7,511,48,0,1,0,3,18,3
3,0,412703820,0,127,3.3000000000000003,117.9797,24.4488,347.20000000000005,26,50,0,0,0,3,18,3
3,0,413691930,0,-127,0.4,118.660,24.4602,307.0,339,49,0,0,0,3,18,3
1,0,413557490,0,0,0.0,118.570,24.4114,360.0,98,53,0,1,0,3,18,3
1,0,413693740,0,-128,0.0,118.741,24.5008,360.0,511,49,0,1,0,3,18,3
1,0,200022088,0,0,7.800000000000001,118.1917,24.2797,311.90000000000003,311,60,0,0,0,3,18,3
1,0,210268000,0,0,12.100000000000001,118.1431,24.3592,142.1,130,60,0,0,0,3,18,3
1,0,371617000,0,126,3.1,117.9797,24.4490,357.1,27,60,0,0,0,3,18,3
1,0,412008090,0,0,8.9,118.504,24.4323,190.10000000000002,511,60,0,0,0,3,18,3
1,0,412450570,13,6,8.700000000000001,118.164,24.4188,89.10000000000001,511,60,0,0,0,3,18,3
1,0,412472710,1,0,0.0,118.4237,24.5531,186.3,144,60,0,0,0,3,18,3
3,0,413697170,5,-128,0.0,118.240,24.4422,281.1,511,51,0,0,0,3,18,3
1,0,412701220,0,0,0.0,118.736,24.5010,146.6,285,60,0,0,0,3,18,3
1,0,412702620,0,0,0.9,118.838,24.5327,28.3,36,60,0,0,0,3,18,3
1,0,412703820,0,126,3.3000000000000003,117.9797,24.4488,348.5,28,60,0,0,0,3,18,3
1,0,412703830,0,0,2.4000000000000004,117.9802,24.4496,22.5,278,60,0,0,0,3,18,3
1,0,412703880,0,0,4.9,118.2071,24.3616,283.8,275,60,0,0,0,3,18,3
1,0,566651000,0,0,16.3,118.3864,24.1873,264.0,263,48,0,0,0,3,18,3
1,0,412704310,8,0,0.0,118.354,24.4288,0.0,1,60,0,0,0,3,18,3
1,0,413405390,0,-128,0.1,118.335,24.4305,10.3,135,52,0,0,0,3,18,3
1,0,413204590,0,126,1.1,118.2539,24.2893,272.3,281,60,0,0,0,3,18,3
1,0,413350630,0,0,4.0,117.9638,24.4538,108.80000000000001,511,60,0,0,0,3,18,3
1,0,413360360,5,0,0.0,118.414,24.4442,137.70000000000002,137,60,0,0,0,3,18,3
1,0,413366000,5,0,0.0,118.425,24.4564,338.0,182,60,0,0,0,3,18,3
3,0,210268000,0,-14,12.100000000000001,118.1431,24.3592,142.1,130,60,0,0,0,3,18,3
1,0,413484720,15,0,11.0,118.671,24.4565,316.8,511,60,0,0,0,3,18,3
1,0,413510690,0,0,3.8000000000000003,118.590,24.4265,300.2,511,60,0,0,0,3,18,3
1,0,413691170,0,0,9.0,118.525,24.4553,25.900000000000002,511,60,0,0,0,3,18,3
1,0,413691930,0,0,0.4,118.660,24.4602,307.0,339,60,0,0,0,3,18,3
1,0,413698780,5,0,2.4000000000000004,118.646,24.4843,346.1,511,60,0,0,0,3,18,3
1,0,413703040,0,0,10.5,118.1875,24.2970,7.2,4,60,0,0,0,3,18,3
1,0,413706790,0,0,8.700000000000001,118.1766,24.2550,7.9,5,60,0,0,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4491,359.6,28,53,0,1,0,3,18,3
1,0,413484720,15,-128,11.100000000000001,118.671,24.4565,316.8,511,49,0,0,0,3,18,3
1,0,111333222,0,-128,0.0,118.666,24.4603,21.900000000000002,511,50,15,0,0,3,18,3
3,0,210268000,0,-9,12.0,118.1432,24.3590,139.8,130,55,0,0,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4490,357.1,27,52,0,1,0,3,18,3
1,0,412445640,0,-128,0.30000000000000004,118.532,24.4120,231.3,511,55,0,0,0,3,18,3
1,0,416004631,0,-128,0.4,118.4061,24.4167,34.2,511,50,0,1,0,3,18,3
3,0,412472710,1,0,0.1,118.4237,24.5531,186.3,144,50,0,0,0,3,18,3
3,0,412703820,0,127,3.2,117.9797,24.4489,354.0,34,57,0,0,0,3,18,3
1,0,412703820,0,127,3.3000000000000003,117.9797,24.4488,348.5,28,52,0,0,0,3,18,3
1,0,413694190,0,-128,0.0,118.693,24.4835,0.0,174,51,0,0,0,3,18,3
3,0,538005897,5,0,0.0,118.750,24.5051,224.4,207,52,0,0,0,3,18,3
1,0,412703970,0,0,0.0,118.1880,24.5348,288.0,126,52,0,1,0,3,18,3
1,0,412703830,0,0,2.5,117.9802,24.4496,22.5,278,53,0,0,0,3,18,3
1,0,412705850,0,-128,0.0,118.259,24.4418,360.0,96,55,0,1,0,3,18,3
1,0,413381280,0,0,0.1,118.2685,24.2757,318.1,191,51,0,0,0,3,18,3
1,0,413703040,0,-128,10.600000000000001,118.1875,24.2970,7.2,4,42,0,0,0,3,18,3
1,0,412703880,0,0,4.9,118.2071,24.3616,283.8,275,53,0,1,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4491,2.3000000000000003,30,58,0,1,0,3,18,3
1,0,413405390,0,-128,0.1,118.335,24.4305,10.3,135,52,0,0,0,3,18,3
1,0,412704160,0,0,0.0,118.486,24.4113,100.10000000000001,92,53,0,1,0,3,18,3
3,0,210268000,0,-9,12.0,118.1434,24.3588,137.70000000000002,129,60,0,0,0,3,18,3
1,0,413696810,1,-128,0.1,118.378,24.4247,245.10000000000002,223,59,0,0,0,3,18,3
3,0,412703820,0,127,3.1,117.9797,24.4490,1.7000000000000002,38,0,0,0,0,3,18,3
1,0,412704030,5,-128,0.1,118.1297,24.3989,36.0,271,0,0,0,0,3,18,3
1,0,413698460,15,-128,0.0,118.995,24.5462,0.0,511,54,0,0,0,3,18,3
3,0,412703830,0,-127,2.5,117.9802,24.4496,28.0,278,55,0,0,0,3,18,3
1,0,413698780,5,-128,2.1,118.646,24.4844,335.5,511,55,0,1,0,3,18,3
1,0,413700930,0,-128,11.3,118.5331,24.3136,49.800000000000004,53,55,0,0,0,3,18,3
1,0,416004109,0,0,0.1,118.4122,24.4145,354.1,317,38,0,1,0,3,18,3
1,0,413696810,1,-128,0.1,118.378,24.4247,245.10000000000002,223,0,0,0,0,3,18,3
1,0,412008090,0,-128,8.9,118.503,24.4319,189.8,511,0,0,1,0,3,18,3
3,0,412703820,0,127,3.2,117.9797,24.4489,354.0,34,57,0,0,0,3,18,3
3,0,413691930,0,-127,0.0,118.660,24.4602,307.0,339,56,0,0,0,3,18,3
1,0,412414630,0,0,0.0,118.836,24.5296,15.5,56,56,0,1,0,3,18,3
1,0,566651000,0,0,16.3,118.3860,24.1872,264.0,263,55,0,0,0,3,18,3
3,0,371617000,0,127,3.1,117.9797,24.4491,2.3000000000000003,30,58,0,1,0,3,18,3
3,0,412458260,5,0,0.0,118.729,24.4513,0.0,321,57,0,1,0,3,18,3
1,0,413501030,0,0,0.4,118.2112,24.3350,160.8,161,57,0,1,0,3,18,3
1,0,413703040,0,-128,10.8,118.1875,24.2974,4.4,5,50,0,0,0,3,18,3
1,0,413692450,0,0,0.0,118.681,24.4565,0.0,140,58,0,1,0,3,18,3
1,0,412704180,0,0,0.0,118.473,24.4118,345.6,165,1,0,1,0,3,18,3
1,0,210268000,0,-7,11.9,118.1435,24.3587,136.0,129,3,0,0,0,3,18,3
3,0,413695680,5,0,0.0,118.708,24.4532,82.30000000000001,337,56,0,0,0,3,18,3
1,0,412704090,0,-128,0.0,118.994,24.5462,0.0,511,56,0,1,0,3,18,3
3,0,412458510,5,0,0.0,117.9794,24.4019,145.9,256,57,0,1,0,3,18,3
3,0,210268000,0,-9,12.0,118.1434,24.3588,137.70000000000002,129,60,0,0,0,3,18,3
1,0,413381280,0,0,0.1,118.2685,24.2757,318.1,191,1,0,0,0,3,18,3
1,0,413480070,0,0,0.0,117.9631,24.4562,26.900000000000002,104,60,0,0,0,3,18,3
3,0,413350630,0,-128,4.1000000000000005,117.9640,24.4537,109.5,511,59,0,0,0,3,18,3
3,0,412703830,0,0,2.7,117.9802,24.4496,26.400000000000002,278,0,0,0,0,3,18,3
1,0,412703880,0,0,4.800000000000001,118.2068,24.3617,283.5,274,3,0,1,0,3,18,3
1,0,413696810,1,-128,0.1,118.378,24.4247,245.10000000000002,223,59,0,0,0,3,18,3
1,0,413699990,0,-128,0.1,118.677,24.4572,94.30000000000001,152,58,0,1,0,3,18,3
3,0,412703820,0,127,3.1,117.9797,24.4490,1.7000000000000002,38,0,0,0,0,3,18,3
3,0,413691930,0,0,0.0,118.660,24.4602,307.0,338,59,0,0,0,3,18,3
3,0,371617000,0,127,3.0,117.9797,24.4492,9.3,32,4,0,1,0,3,18,3
1,0,413405390,0,-128,0.0,118.335,24.4305,6.5,135,3,0,0,0,3,18,3
1,0,412458250,0,0,8.8,118.628,24.4838,27.700000000000003,26,0,0,1,0,3,18,3
3,0,413695450,5,0,0.0,118.1859,24.5358,0.0,303,0,0,1,0,3,18,3
1,0,412704030,5,-128,0.1,118.1297,24.3989,36.0,271,0,0,0,0,3,18,3
1,0,413696810,1,-128,0.1,118.378,24.4247,245.10000000000002,223,0,0,0,0,3,18,3
1,0,210268000,0,0,11.9,118.1435,24.3587,136.0,129,60,0,0,0,3,18,3
1,0,371617000,0,126,2.9000000000000004,117.9797,24.4492,9.3,32,60,0,0,0,3,18,3
1,0,412008090,0,0,8.9,118.503,24.4319,189.8,511,60,0,0,0,3,18,3
1,0,412450570,13,6,8.700000000000001,118.167,24.4188,89.10000000000001,511,60,0,0,0,3,18,3
1,0,412008090,0,-128,8.9,118.503,24.4319,189.8,511,0,0,1,0,3,18,3
1,0,412457660,5,0,0.0,118.654,24.4527,334.1,511,60,0,0,0,3,18,3
1,0,412458250,0,0,8.700000000000001,118.628,24.4838,27.700000000000003,26,60,0,0,0,3,18,3
1,0,412458260,5,0,0.0,118.729,24.4513,0.0,321,60,0,0,0,3,18,3
1,0,412458510,5,0,0.0,117.9794,24.4019,145.9,256,60,0,0,0,3,18,3
1,0,412459430,5,0,0.0,118.414,24.4421,360.0,358,60,0,0,0,3,18,3
1,0,413694190,0,-128,0.0,118.693,24.4835,0.0,174,0,0,0,0,3,18,3
1,0,412702620,0,0,0.9,118.838,24.5327,28.900000000000002,36,60,0,0,0,3,18,3
1,0,412703820,0,126,3.1,117.9797,24.4490,6.0,41,60,0,0,0,3,18,3
1,0,412703830,0,0,2.7,117.9802,24.4496,26.400000000000002,278,60,0,0,0,3,18,3
1,0,412703970,0,0,0.0,118.1880,24.5348,288.0,125,1,0,1,0,3,18,3
1,0,413096360,0,0,0.2,118.654,24.4669,240.10000000000002,511,60,0,0,0,3,18,3
1,0,413350630,0,0,4.0,117.9640,24.4537,109.5,511,60,0,0,0,3,18,3
1,0,413693740,0,-128,0.0,118.741,24.5008,360.0,511,0,0,1,0,3,18,3
1,0,413557490,0,0,0.0,118.570,24.4114,360.0,98,4,0,1,0,3,18,3
1,0,111333222,0,-128,0.0,118.666,24.4602,0.0,511,1,15,0,0,3,18,3
1,0,413695620,0,0,0.0,118.1883,24.5346,220.0,303,59,0,0,0,3,18,3
1,0,413691170,0,0,9.0,118.526,24.4557,25.0,511,60,0,0,0,3,18,3
1,0,413691630,0,0,8.1,118.3363,24.3387,262.7,511,60,0,0,0,3,18,3
1,0,413692750,5,0,0.0,118.712,24.4530,220.70000000000002,322,60,0,0,0,3,18,3
1,0,413698460,15,0,0.0,118.995,24.5462,0.0,511,60,0,0,0,3,18,3
1,0,413698780,5,0,2.0,118.646,24.4844,335.5,511,60,0,0,0,3,18,3
1,0,413703040,0,0,10.8,118.1875,24.2974,4.4,5,60,0,0,0,3,18,3
1,0,413695910,0,0,0.0,118.659,24.4606,344.6,11,52,0,0,0,3,18,3
1,0,566651000,0,0,16.2,118.3854,24.1872,264.0,263,60,0,0,0,3,18,3
3,0,412704220,5,-128,0.0,117.8572,24.4267,231.70000000000002,511,17,0,0,0,3,18,3
1,0,413381280,0,0,0.1,118.2685,24.2757,318.1,191,1,0,0,0,3,18,3
1,0,413480070,0,0,0.0,117.9631,24.4562,26.900000000000002,104,60,0,0,0,3,18,3
1,0,412703820,0,127,3.2,117.9797,24.4490,6.0,41,3,0,0,0,3,18,3
1,0,412445640,0,-128,0.1,118.532,24.4120,233.9,511,5,0,1,0,3,18,3
3,0,413455960,5,0,0.0,118.298,24.5424,286.8,0,3,0,0,0,3,18,3
1,0,412703880,0,0,4.800000000000001,118.2068,24.3617,283.5,274,3,0,1,0,3,18,3
3,0,371617000,0,127,3.0,117.9797,24.4492,9.3,32,4,0,1,0,3,18,3
3,0,413692750,5,0,0.0,118.712,24.4530,220.70000000000002,322,3,0,0,0,3,18,3
1,0,413691930,0,0,0.0,118.660,24.4602,307.0,338,3,0,0,0,3,18,3
1,0,413695810,15,0,0.0,118.735,24.4995,242.20000000000002,70,5,0,1,0,3,18,3
1,0,413698460,15,-128,0.0,118.995,24.5462,0.0,511,4,0,0,0,3,18,3
1,0,413405390,0,-128,0.0,118.335,24.4305,6.5,135,3,0,0,0,3,18,3
1,0,413461130,0,-128,0.0,118.3771,24.5275,360.0,511,3,0,1,0,3,18,3
1,0,413557490,0,0,0.0,118.570,24.4114,360.0,98,4,0,1,0,3,18,3
3,0,412703830,0,0,2.6,117.9802,24.4497,28.3,278,5,0,0,0,3,18,3
1,0,412701270,8,0,0.0,118.741,24.5009,43.7,290,4,0,0,0,3,18,3
1,0,412704160,0,0,0.0,118.486,24.4113,107.2,92,4,0,1,0,3,18,3
1,0,413695420,10,-128,0.1,118.485,24.4112,278.1,511,5,0,1,0,3,18,3
1,0,412457720,0,0,0.0,118.719,24.4521,41.400000000000006,307,4,0,0,0,3,18,3
3,0,371617000,0,127,2.9000000000000004,117.9798,24.4492,12.4,33,6,0,1,0,3,18,3
1,0,413510690,0,-128,3.7,118.587,24.4267,295.1,511,8,0,1,0,3,18,3
1,0,412702620,0,0,0.9,118.839,24.5328,32.1,36,5,0,0,0,3,18,3
1,0,412249930,0,-128,0.0,117.8748,24.4305,360.0,511,4,0,1,0,3,18,3
1,0,413484720,15,-128,10.600000000000001,118.665,24.4571,320.20000000000005,511,3,0,0,0,3,18,3
1,0,413703470,1,0,0.4,118.1014,24.3913,146.1,0,8,0,0,0,3,18,3
1,0,412445640,0,-128,0.1,118.532,24.4120,233.9,511,5,0,1,0,3,18,3
1,0,413706790,0,0,8.700000000000001,118.1767,24.2559,5.300000000000001,4,5,0,0,0,3,18,3
3,0,413451240,5,0,0.0,117.9950,24.4496,133.20000000000002,101,6,0,1,0,3,18,3
1,0,312973000,1,-128,9.700000000000001,118.4355,24.3100,77.30000000000001,80,4,0,0,0,3,18,3
3,0,412703820,0,127,3.1,117.9797,24.4491,12.600000000000001,41,6,0,0,0,3,18,3
1,0,413695420,10,-128,0.1,118.485,24.4112,278.1,511,5,0,1,0,3,18,3
3,0,413700650,5,-128,0.0,118.705,24.4535,45.300000000000004,311,5,0,1,0,3,18,3
3,0,413381290,5,0,0.0,117.9664,24.4556,283.0,283,7,0,0,0,3,18,3
1,0,413696520,0,0,0.0,118.679,24.4568,343.0,149,6,0,1,0,3,18,3
1,0,412705850,0,-128,0.0,118.259,24.4418,360.0,96,8,0,1,0,3,18,3
1,0,412477520,0,-128,0.0,118.3707,24.5266,360.0,511,9,0,1,0,3,18,3
1,0,412704090,0,-128,0.0,118.994,24.5462,0.0,511,6,0,1,0,3,18,3
1,0,413698780,5,-128,1.5,118.645,24.4845,324.1,511,6,0,1,0,3,18,3
1,0,413204590,0,127,0.9,118.2539,24.2893,279.0,285,49,0,0,0,3,18,3
1,0,413691630,0,-128,7.800000000000001,118.3359,24.3387,274.90000000000003,511,8,0,0,0,3,18,3
1,0,412008090,0,-128,9.0,118.502,24.4315,188.4,511,10,0,1,0,3,18,3
3,0,371617000,0,127,2.9000000000000004,117.9798,24.4493,16.8,33,11,0,1,0,3,18,3
1,0,566651000,0,0,16.400000000000002,118.3850,24.1872,264.0,263,7,0,0,0,3,18,3
1,0,412070650,0,-128,0.0,118.3843,24.5416,301.6,511,7,0,1,0,3,18,3
1,0,413501030,0,0,1.1,118.2112,24.3350,160.20000000000002,161,8,0,1,0,3,18,3
