32,0,413360360,0,0,BHIF6@@,CHANGJIANGXINXING@@@,70,18,90,9,9,108,18,1,12,18,2,50,3.2,XIAMEN C  X SLCB 3 7,2018,12,21,11,47,26
33,0,413455960,0,9122485,BKUP6@@,HENG HUI 8@@@@@@@@@@,83,65,17,6,6,82,12,1,12,13,18,0,5.4,ZHANGZHOU           ,2018,12,21,11,47,27
34,0,413707320,0,0,00@@@@@,KE LV 5 HAO@@@@@@@@@,60,9,10,2,3,19,5,1,12,7,11,20,0.9,XIA ZHANG           ,2018,12,21,11,47,27
35,0,413696320,1,0,BVHP5  ,FENG SHUN 69  @@@@@@,70,120,20,12,8,140,20,15,12,21,23,0,6.5,XIA MEN Q 3 W    N1 ,2018,12,21,11,47,30
36,0,413698830,0,0,BVKE8  ,SHUN YI 05          ,60,34,9,4,4,43,8,1,0,0,0,0,1.8,XIAMEN  W  W N1    8,2018,12,21,11,47,26
37,0,413695620,0,0,BVFB8  ,XIN WU YI           ,60,12,37,2,7,49,9,1,12,21,16,30,2.0,XIAMEN  2PP EK A   6,2018,12,21,11,47,26
38,0,413696320,1,0,BVHP5  ,FENG SHUN 69  @@@@@@,70,120,20,12,8,140,20,15,12,21,23,0,6.5,XIA MEN P QK N1  1 8,2018,12,21,11,47,26
39,0,414052000,1,9628714,BUDJ   ,CHANG HANG JIN HAI  ,70,170,30,11,21,200,32,1,12,21,6,0,12.5,ZHANG ZJ            ,2018,12,21,11,47,31
40,0,413695910,0,0,BVGC8@@,DONGMEI@@@@@@@@@@@@@,60,10,22,4,4,32,8,1,0,0,0,0,1.3,        P QG N1  1  ,2018,12,21,11,47,31
41,0,248819000,0,9535096,9HA4822,HANSA DUBURG@@@@@@@@,72,156,19,6,21,175,27,1,12,21,15,0,9.5,XIAMEN              ,2018,12,21,11,47,31
42,0,412235427,0,0,0@@@@@@,MIN HANG7899@@@@@@@@,70,1,1,1,1,2,2,1,1,1,1,1,0.0,                    ,2018,12,21,11,47,40
43,0,412469870,0,0,BXUF@@@,SHE GANG 1 HAO@@@@@@,52,18,17,7,8,35,15,1,10,11,15,0,4.0,ZHANG ZHOU          ,2018,12,21,11,47,40
44,0,413510690,0,0,@@@@@@@,LIYA10@@@@@@@@@@@@@@,33,100,30,8,12,130,20,1,10,3,8,0,5.800000000000001,XIAMEN              ,2018,12,21,11,47,40
45,0,413691310,0,0,SGNO8HT,MIN XIA MEN KE 0040@,60,6,22,3,5,28,8,1,12,21,19,0,1.2000000000000002,XIA MEN             ,2018,12,21,11,47,40
46,0,413693740,0,0,BVFT8@@,XIA GANG TUO 11 HAO@,52,16,20,5,5,36,10,1,12,19,23,0,3.8000000000000003,XIAMEN              ,2018,12,21,11,47,40
47,0,413693860,0,0,0000000,MIN XIA MEN YOU 0030,80,23,5,3,2,28,5,1,0,0,0,0,0.0,                    ,2018,12,21,11,47,40
48,0,413697940,0,0,BVHE8@@,ZE YUAN@@@@@@@@@@@@@,70,107,20,10,8,127,18,1,12,22,8,0,5.1000000000000005,JIANG YIN           ,2018,12,21,11,47,42
49,0,413704440,0,0,@@@@@@@,LU JIANG 82@@@@@@@@@,60,25,18,3,7,43,10,1,12,20,14,55,2.1,XIA   MEN           ,2018,12,21,11,47,42
50,0,414052000,0,9628714,BUDJ@@@,CHANG HANG JIN HAI@@,70,170,30,11,21,200,32,1,12,21,6,0,12.5,ZHANG ZHOU          ,2018,12,21,11,47,42
51,0,416001473,0,0,@@@@@@@,SHENG FU CHUN@@@@@@@,30,16,16,4,4,32,8,1,1,1,0,0,0.0,                    ,2018,12,21,11,47,42
52,0,412447747,0,0,65098@@,MINLONGYU65098@@@@@@,30,20,2,3,2,22,5,1,0,0,0,0,0.0,                    ,2018,12,21,11,47,48
53,0,413326950,0,0,BBWU   ,RI YOU 9            ,80,67,30,4,12,97,16,1,12,20,15,0,5.5,XIAMEN  D X R0 B 3 6,2018,12,21,11,47,48
54,0,413627000,0,0,BVIE5@@,CHENG GONG 73@@@@@@@,70,100,18,7,10,118,17,1,12,21,20,0,5.7,XIA MEN             ,2018,12,21,11,47,48
55,0,412055060,0,0,66666@@,MIN LONG YU66666@@@@,30,19,5,3,3,24,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,47,27
56,0,412445145,0,0,6879812,MIN LONG YU 60889@@@,30,20,10,3,3,30,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,47,27
57,0,412760820,0,0,BLGX4  ,HUA HAO 19          ,70,136,14,14,9,150,23,3,12,20,0,30,8.3,XIAMEN              ,2018,12,21,11,47,27
58,0,413692750,0,0,V?*PV"W,XIN HE PING@@@@@@@@@,60,0,0,0,0,0,0,1,0,0,0,0,0.0,        D F    AA   ,2018,12,21,11,47,27
59,0,413704330,0,0,BQOC@@@,XIN RONG SHENG 5@@@@,70,80,18,10,6,98,16,1,12,17,19,0,3.5,ZHANG ZHOU          ,2018,12,21,11,48,1
60,0,235074593,0,9398709,2COY6  ,COLOSSUS            ,70,247,40,31,14,287,45,1,12,20,4,0,10.200000000000001,XIAMEN  BTI  P I K  ,2018,12,21,11,47,59
61,0,413510690,0,0,       ,LIYA10@@@@@@@@@@@@@@,33,100,30,8,12,130,20,1,10,3,8,0,5.800000000000001,XIAMEN    2PP D AA  ,2018,12,21,11,48,6
62,0,416005152,1,9814557,BR3811 ,MARCOPOLO 1         ,60,12,22,4,3,34,7,15,0,0,0,0,2.0,KINMEN W6 F 5G A    ,2018,12,21,11,48,9
63,0,413424810,0,0,@@@@@@@,YU ZHOU 32@@@@@@@@@@,82,43,12,3,6,55,9,1,12,23,7,0,3.6,D GUAN C  S P QW N1 ,2018,12,21,11,48,9
64,0,412444092,0,0,72002@@,MINXIAYUYUN72002@@@@,30,13,13,3,3,26,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,48,9
65,0,413707330,0,0,00@@@@@,KE LV 6@@@@@@@@@@@@@,60,9,10,2,3,19,5,1,0,0,0,0,0.9,XIAZHANG            ,2018,12,21,11,48,9
66,0,413904289,0,0,@@@@@@@,YUEZHAOQINGHUO 2036@,70,25,9,3,4,34,7,1,0,0,0,0,0.0,                    ,2018,12,21,11,48,11
67,0,477066700,0,9713337,VROB9@@,MOL BEACON@@@@@@@@@@,71,244,93,31,17,337,48,1,12,21,11,0,10.3,XIAMEN              ,2018,12,21,11,48,11
68,0,413424810,0,0,@@@@@@@,YU ZHOU 32@@@@@@@@@@,82,43,12,3,6,55,9,1,12,23,7,0,3.6,D GUAN CA D G    HQC,2018,12,21,11,48,12
69,0,374328000,1,9737931,3FSO4  ,XIA CHUAN 92        ,90,12,66,12,6,78,18,15,0,0,24,60,4.2,        D X SO B 3 8,2018,12,21,11,48,18
70,0,412444835,0,0,68868@@,MIN LONG YU 68868@@@,30,15,9,2,3,24,5,1,0,0,0,0,0.0,                    ,2018,12,21,11,48,18
71,0,412705360,0,0,BVFR8@@,HAIDA988@@@@@@@@@@@@,30,60,28,10,4,88,14,1,11,16,16,0,5.0,XIAMEN              ,2018,12,21,11,48,18
72,0,412457680,0,0,       ,MINXIAMENKE0006     ,60,13,5,2,3,18,5,1,12,20,18,20,1.2000000000000002,XIAMEN       E PB 5J,2018,12,21,11,48,19
73,0,414370000,0,9112911,BTJD3@@,RUI KANG 86@@@@@@@@@,70,0,190,0,32,190,32,1,12,21,9,0,11.8,XIAMEN              ,2018,12,21,11,48,19
74,0,414370000,0,9112911,BTJD3@@,RUI KANG 86@@@@@@@@@,70,0,190,0,32,190,32,1,12,21,9,0,11.8,XIAMEN  W V  N1   P ,2018,12,21,11,47,27
75,0,412703970,1,0,BVCP8  ,XUN AN              ,60,10,31,5,5,41,10,1,4,20,11,30,1.7000000000000002,JIN MEN G D G    HQC,2018,12,21,11,47,27
76,0,413698780,2,0,BSKF   ,JIN YING 6          ,60,7,30,7,3,37,10,15,12,25,20,0,1.6,XIAMEN    S P    N1 ,2018,12,21,11,47,27
77,0,477845500,0,9140528,VRNA4  ,YANG TAI            ,70,146,26,13,14,172,27,1,12,16,11,0,6.1000000000000005,ZHANGZHO6 F 4  A    ,2018,12,21,11,48,28
78,0,412271420,0,0,BDXN@@@,MAOYUN16@@@@@@@@@@@@,70,85,15,8,8,100,16,1,12,4,12,0,3.8000000000000003,ZHANGZHLT X STFB 3 7,2018,12,21,11,48,28
79,0,412444092,0,0,72002@@,MIN XIA YU YUN72002@,30,13,13,3,3,26,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,48,28
80,0,477845500,0,9140528,VRNA4@@,YANG TAI@@@@@@@@@@@@,70,146,26,13,14,172,27,1,12,16,11,0,6.1000000000000005,ZHANGZHOU           ,2018,12,21,11,48,28
81,0,477845500,0,9140528,VRNA4  ,YANG TAI            ,70,146,26,13,14,172,27,1,12,16,11,0,6.1000000000000005,ZHANGZHNU Q1 LCD1LSL,2018,12,21,11,48,28
82,0,413699390,1,0,BVIX8  ,XIA GANG TUO 21     ,52,13,23,3,7,36,10,15,11,7,10,0,4.6000000000000005,XIA MEN N C P Q3 N1 ,2018,12,21,11,48,28
83,0,412333678,0,0,0@M@@@@,TYPICAL@@@@@@@@@@@@@,0,400,200,60,30,600,90,0,10,10,10,10,10.0,SHANGHAI            ,2018,12,21,11,48,30
84,0,413691170,0,0,BVAD6@@,HAIDAYUANXIANG@@@@AU,244,27,26,8,9,53,17,1,0,0,0,0,0.0,       A  E W BH IQ ,2018,12,21,11,48,30
85,0,412096010,0,0,B V I G,HAI XUN 08171@@@@@@@,55,12,20,3,3,32,6,0,0,0,0,0,1.7000000000000002,XM     B  A   H9BLIG,2018,12,21,11,48,45
86,0,412704090,0,0,BVHY8  ,FAN AO 16           ,0,5,40,6,3,45,9,1,3,26,8,0,3.8000000000000003,        P I8 A      ,2018,12,21,11,48,45
87,0,412002238,0,0,8888888,MINXIAYU02238@@@@@@@,30,16,12,3,3,28,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,48,45
88,0,412096010,0,0,B V I G,HAI XUN 08171@@@@@@@,55,12,20,3,3,32,6,1,0,0,0,0,1.7000000000000002,XM                  ,2018,12,21,11,48,45
89,0,412704090,0,0,BVHY8  ,FAN AO 16           ,0,5,40,6,3,45,9,1,3,26,8,0,3.8000000000000003,        BD  9  L3   ,2018,12,21,11,48,45
90,0,477066700,1,9713337,VROB9  ,MOL BEACON          ,71,244,93,31,17,337,48,1,12,21,11,0,10.3,XIAMEN              ,2018,12,21,11,48,45
91,0,477066700,1,9713337,VROB9  ,MOL BEACON          ,71,244,93,31,17,337,48,1,12,21,11,0,10.3,XIAMEN              ,2018,12,21,11,48,45
92,0,413452140,0,0,BLJH2@@,XIN FU YUAN 8@@@@@@@,80,91,16,8,8,107,16,1,12,23,15,0,4.5,NING BO V S P    N1 ,2018,12,21,11,49,0
93,0,412070650,1,0,@@@@@@@,CHANG SHI 1 HAO     ,0,0,0,0,0,0,0,15,0,0,0,0,0.0,                    ,2018,12,21,11,49,3
94,0,412458250,0,0,BHYZ@@@,CHENG GONG YOU LIU@@,60,9,29,3,5,38,8,1,11,22,10,0,2.4000000000000004,XIAMEN              ,2018,12,21,11,49,3
95,0,412701940,0,0,0000000,XIN LONG 951@@@@@@@@,70,40,13,6,3,53,9,1,3,30,6,0,0.0,                    ,2018,12,21,11,49,3
96,0,412070650,1,0,@@@@@@@,CHANG SHI 1 HAO     ,0,0,0,0,0,0,0,15,0,0,0,0,0.0,        F    7 L1C  ,2018,12,21,11,49,3
97,0,477160200,0,9301354,VRZR2@@,DERYOUNG SPRING@@@@@,70,83,17,13,7,100,20,1,12,20,19,10,7.1000000000000005,CN XMN              ,2018,12,21,11,49,3
98,0,413365980,1,0,BHXV4  ,JIANGHAIFUXING      ,70,100,20,10,10,120,20,15,12,21,14,0,3.3000000000000003,XIA MEN   S W S  N1 ,2018,12,21,11,49,8
99,0,412445209,0,0,1234567,MIM LONG YU 60715@@@,30,20,10,3,3,30,6,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,12
100,0,413702020,2,9793882,BONN   ,XINWUYUAN           ,60,19,24,5,6,43,11,1,12,22,10,0,1.4000000000000001,WUTONG P            ,2018,12,21,11,49,12
101,0,268268268,0,0,@@@@@@@,A@@@@@@@@@@@@@@@@@@@,0,0,0,0,0,0,0,0,0,0,24,60,0.0,       C3 7  X N3C B,2018,12,21,11,49,9
102,0,412459470,0,0,BYAB6@@,ZHANG ZHAO 2@@@@@@@@,52,30,5,6,4,35,10,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,9
103,0,412700368,0,0,0063004,MINXIAYU63004@@@@@@@,30,4,2,1,1,6,2,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,9
104,0,413694510,0,0,9989@@@,HAIAN9989@@@@@@@@@@@,0,40,8,3,9,48,12,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,9
105,0,413694550,0,0,@@@@@@@,TONG HAI YOU 6@@@@@@,80,35,11,5,4,46,9,0,1,1,1,1,2.8000000000000003,XIM     5 BPP I0 A  ,2018,12,21,11,49,9
106,0,413700470,1,0,BVJX8@@,GU LANG ZHI XING@@@@,60,20,24,6,3,44,9,15,6,18,21,10,2.1,        F 4G A      ,2018,12,21,11,49,9
107,0,412469870,0,0,BXUF   ,SHE GANG 1 HAO      ,52,18,17,7,8,35,15,1,10,11,15,0,4.0,ZHANG ZHP I0 A      ,2018,12,21,11,49,32
108,0,477752300,0,9518347,VRMN9  ,COSCO SURABAYA      ,71,190,71,11,21,261,32,1,12,23,0,9,8.9,XMN                 ,2018,12,21,11,49,33
109,0,413459020,2,0,BKBW   ,DONG HAI 216        ,80,29,71,11,5,100,16,1,12,21,1,30,5.6000000000000005,XIA MEN             ,2018,12,21,11,49,33
110,0,412704850,0,0,@@@@@@@,FA SHAO YOU@@@@@@@@@,37,11,13,2,3,24,5,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,33
111,0,413465060,0,0,BBGB1  ,DARUN8001HAO @@@@@@@,33,92,23,10,12,115,22,1,12,19,20,0,6.7,XIAMEN  T X TPAB 3 9,2018,12,21,11,49,35
112,0,413704190,0,0,       ,FUSHUN98@@@@@@@@@@@@,70,50,47,8,8,97,16,1,12,21,10,0,5.300000000000001,XM      BD  8  L3C  ,2018,12,21,11,49,35
113,0,412705860,0,0,BQLL   ,FANG ZHOU 31        ,70,80,14,8,8,94,16,0,12,21,12,0,2.8000000000000003,XIA MEN 4 RPP I  A  ,2018,12,21,11,49,35
114,0,477752300,0,9518347,VRMN9  ,COSCO SURABAYA      ,71,190,71,11,21,261,32,1,12,23,0,9,8.9,XMN       1P IC  Q A,2018,12,21,11,49,35
115,0,311013800,0,9393620,C6XM3@@,SUNRISE@@@@@@@@@@@@@,79,153,25,20,9,178,29,1,12,20,12,0,10.200000000000001,XIAMEN              ,2018,12,21,11,49,42
116,0,412043250,0,0,NAPB@@@,SAN HANG TUO 906@@@@,52,15,15,4,4,30,8,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,42
117,0,412700752,0,0,0071002,MINXIAYU71002@@@@@@@,30,5,2,2,1,7,3,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,42
118,0,413465060,0,0,BBGB1@@,DARUN8001HAO@@@@@@@@,33,92,23,10,12,115,22,1,12,19,20,0,6.7,XIAMEN              ,2018,12,21,11,49,42
119,0,413705410,0,0,0000000,JIA LIAN 99@@@@@@@@@,80,45,8,4,5,53,9,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,42
120,0,565594000,0,9322865,9V3924@,ASIATIC GLORY@@@@@@@,70,1,1,1,1,2,2,1,12,18,7,0,5.9,XIAMEN 0V  T P  63  ,2018,12,21,11,49,42
121,0,413691290,0,0,@@@@@@@,MIN XIA MEN KE  0038,60,5,24,2,6,29,8,1,12,21,18,30,1.4000000000000001,XIAMEN  W    N1    D,2018,12,21,11,49,42
122,0,370098000,2,9787742,3FMH7@@,XIA CHUAN 118@@@@@@@,99,43,46,27,23,89,50,15,0,0,0,0,0.0,XIA MEN BPP FS A  AB,2018,12,21,11,49,42
